"","Name","Adjusted","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"330","Mugil","IUU",2013,246.72,190.077,621.117542144715,467.134659163123,777.667471637341,0.36280106878954,0.272858101910655,0.454243473624435,0.18140053439477,0.136429050955328,0.227121736812217,0.397219500753557,0.317256422569074,0.528156057702937,0.210104423982055,0.188583742246188,0.234080989437591,1.89058132725222,1.50999401419634,2.51377885192958,1.3718098523213
"331","Mugil","IUU",2014,186.823,193.060666666667,643.95046048783,428.396472127466,866.223907783353,0.376138008444895,0.250230733166607,0.505970187977126,0.188069004222447,0.125115366583304,0.252985093988563,0.290120143494378,0.215675183196081,0.436098362510353,0.217828078251656,0.195516274167083,0.242686046862067,1.3318767067265,0.990116540196039,2.00203006889925,1.0019389039245
"332","Mugil","IUU",2015,227.074,220.205666666667,676.881207291441,357.636705140023,1012.80689831105,0.395373192328341,0.208899234137134,0.591590802468523,0.197686596164171,0.104449617068567,0.295795401234262,0.335470977113758,0.224202659340755,0.634929236111532,0.228967508583281,0.205514709319539,0.25509667974822,1.46514664543218,0.979189845441355,2.77301019712407,1.15855941286736
"333","Mugil","IUU_20",2005,545.5224,545.5224,1069.88559259752,891.622757518689,1241.75880829435,0.523436163635939,0.436221965072905,0.607524272942748,0.261718081817969,0.218110982536453,0.303762136471374,0.509888537404785,0.439314298683589,0.611830951374708,0.289558716961687,0.259899650895991,0.322602397807959,1.76091586105574,1.51718554113402,2.11297714603309,1.76091586105574
"334","Mugil","IUU_20",2006,314.6496,430.086,988.221172340436,815.509092192124,1167.50612457217,0.483482255348288,0.398983735813196,0.571196519605267,0.241741127674144,0.199491867906598,0.285598259802633,0.318399978473245,0.26950573823782,0.385832117645934,0.279993003064786,0.251313738758853,0.311945069745915,1.13717119709443,0.962544546784483,1.37800628380938,1.09960419017665
"335","Mugil","IUU_20",2007,394.0776,418.0832,961.485468855508,792.220316345486,1147.72431049391,0.470401946424525,0.387589818959576,0.561518366219028,0.235200973212262,0.193794909479788,0.280759183109514,0.409863292545737,0.343355626779756,0.497434352375461,0.272417968125931,0.244514603313058,0.303505591700165,1.50453839504547,1.26040007251296,1.82599685254796,1.41547557899964
"336","Mugil","IUU_20",2008,464.5584,391.0952,934.531951731062,774.388044271812,1107.13433465897,0.457215073269366,0.378865469227476,0.541659923989205,0.228607536634683,0.189432734613738,0.270829961994602,0.497102746609663,0.419604365483886,0.599903889834512,0.264781219982842,0.237660075854186,0.294997357901278,1.87740938213773,1.58472102179708,2.26565875734459,1.7167597364214
"337","Mugil","IUU_20",2009,413.496,424.044,914.541076063413,760.676461793951,1082.85414576788,0.447434637548391,0.372157146226168,0.529780963272809,0.223717318774196,0.186078573113084,0.264890481636404,0.452134967824374,0.381857521270122,0.543589845050321,0.259117199145459,0.232576212195202,0.288686973870892,1.74490527574189,1.47368651146835,2.09785319864147,1.5614621192157
"338","Mugil","IUU_20",2010,316.3872,398.1472,848.787399992807,710.393141765718,994.27785404158,0.415264981105222,0.347556283935318,0.486445456512923,0.207632490552611,0.173778141967659,0.243222728256461,0.372751998913605,0.318208032808874,0.445369164479268,0.240487190255894,0.215854447237155,0.267930957260442,1.5499869182927,1.32318080006789,1.85194547786668,1.28731057667632
"339","Mugil","IUU_20",2011,213.4464,314.4432,767.826037434678,641.853201533605,907.201942754362,0.375655040272878,0.314023461716606,0.443844003362566,0.187827520136439,0.157011730858303,0.221922001681283,0.277987968099035,0.23527991943222,0.332547067600511,0.217548382963211,0.195265227648481,0.242374433481351,1.2778213485781,1.08150617452306,1.52861199458673,0.960040060323301
