"","Name","Adjusted","Implementation_year","Reserve_size","C_change","B_change","PV_change","C_per","B_per","PV_per","Transition_period","Payoff_period","B_per_50","Loss"
"1682","Dasyatis","IUU",2015,0.1,467.787545466554,4276.42510924771,13145.9678501419,5.61374897842238,25.6715232605797,1.6488472361347,2025,2039,26.569686226069,71.146958812571
"1683","Dasyatis","IUU",2015,0.15,729.913735466554,6115.07820924771,20970.275759367,8.75943048617314,36.7090194446507,2.6302195183325,2024,2039,37.6785322088901,104.794063306495
"1684","Dasyatis","IUU",2015,0.2,1011.59154546655,8117.99920924771,27552.450035832,12.1397439072042,48.7326213380669,3.45579584616363,2024,2039,49.8534205495291,140.236433306495
"1685","Dasyatis","IUU",2015,0.25,1392.16994546655,11986.6628092477,26845.021775624,16.706927503507,71.9563385919928,3.36706589148061,2025,2041,74.3366970306623,207.958208812571
"1686","Dasyatis","IUU",2015,0.3,1411.77710546655,12048.1924092477,27674.145058875,16.94222593222,72.3257028430347,3.47105957605275,2025,2041,74.6585356376391,208.855768812571
"1687","Dasyatis","IUU",2015,0.35,1702.24856546655,17948.6033092477,4924.13451936399,20.4280687633059,107.746067235427,0.617614897979621,2026,2045,113.824135475739,319.800938168823
"1688","Dasyatis","IUU",2015,0.4,1759.10514546655,22367.3770092477,-22457.9238750265,21.1103839959042,134.272113857284,-2.81680939226253,2026,2049,144.010389278158,415.060478168823
"1689","Dasyatis","IUU",2015,0.45,1611.07546546655,27922.0326092477,-68201.643131127,19.3339333979145,167.616897595352,-8.55426485585007,2027,2060,183.107667397651,538.903667176841
"1690","Dasyatis","IUU",2015,0.5,1531.46389546655,29690.1950092477,-85068.901324616,18.3785437683929,178.231235744739,-10.6698589582048,2028,2068,196.637253864293,575.717813165514
"1691","Dasyatis","IUU",2015,0.55,1016.61379546655,36833.0800092477,-160152.837571112,12.2000141112318,221.110213802513,-20.0873428718606,2029,2103,250.119117953529,762.403466237107
"1692","Dasyatis","IUU",2015,0.6,401.768695466553,42283.8889092477,-228076.265434836,4.82148066060198,253.831602319928,-28.6067122768822,2031,NA,292.507784388133,918.64488217908
"1693","Dasyatis","IUU",2015,0.65,-237.809794533446,47801.8892092477,-299719.810076236,-2.85386924910428,286.956343063548,-37.5926813523801,2032,NA,336.28747542489,1105.5261169338
"1694","Dasyatis","IUU",2015,0.7,-616.865284533446,50215.5265092477,-334345.312498636,-7.40277695384146,301.445488671538,-41.9356224442628,2033,NA,355.498872054599,1196.967769821
"1695","Dasyatis","IUU",2015,0.75,-1460.01892453345,56027.8997092477,-417185.886006536,-17.5211585376913,336.337359800135,-52.3259909759217,2036,NA,400.883774185586,1440.71076539232
"1696","Dasyatis","IUU",2015,0.8,-2260.78243453345,60147.2641092477,-480951.976037536,-27.1308315180546,361.066042359014,-60.3239217867441,2084,NA,432.065583010369,2445.2271013371
"1697","Dasyatis","IUU",2015,0.85,-3107.73808453345,63525.0808092477,-535686.061775536,-37.2948396474599,381.343189220888,-67.1890036902029,2084,NA,457.365646336037,3027.8169113371
"1698","Dasyatis","IUU",2015,0.9,-3586.40736453345,65745.4627092477,-571636.568952536,-43.0391763824666,394.67221618548,-71.6981349365415,2084,NA,474.390049384236,3397.9904013371
"1699","Dasyatis","IUU",2015,0.95,-4555.94560953345,68871.7215092477,-625183.484234136,-54.6742538554716,413.439252542375,-78.4143147014762,2088,NA,497.584504406694,4107.42986707273
"1700","Dasyatis","IUU",2015,1,-5350.84269353345,71302.4379092477,-667498.394382536,-64.2135259812511,428.030924560093,-83.7217080741691,2098,NA,515.153804597159,4937.72282565274
"1701","Dasyatis","IUU",2020,0.05,162.214602666198,2482.45518573044,10378.5621421176,1.86377583626892,14.290560857973,1.30174231912429,2027,2041,16.2687897825022,30.1184171768409
"1702","Dasyatis","IUU",2020,0.1,528.252772666197,4335.30768573044,35858.3473550706,6.06939657068542,24.9567358464678,4.49757178371816,2026,2036,27.2111510158082,52.5725081688231
"1703","Dasyatis","IUU",2020,0.15,854.449182666198,6228.38848573044,55758.8435211336,9.81725266281982,35.854490028282,6.99361291891621,2025,2035,38.4991899506532,80.8162388125709
"1704","Dasyatis","IUU",2020,0.2,1128.5310226662,8089.44318573043,70860.7220407117,12.9663348179159,46.5678819973463,8.8877822747493,2025,2036,49.8489294388527,105.344638812571
"1705","Dasyatis","IUU",2020,0.25,1866.8106326662,16286.7653857304,98751.8641046137,21.4488491841442,93.7567829067677,12.3860587658587,2026,2039,102.192853890938,206.901708168823
"1706","Dasyatis","IUU",2020,0.3,1744.2701226662,14239.4924857304,96430.9720901937,20.0409115647917,81.9714027965844,12.0949583887624,2026,2038,88.8067150461217,179.416108168823
"1707","Dasyatis","IUU",2020,0.35,1982.2614426662,18287.1099857304,100752.452049793,22.7753292076379,105.272014443488,12.6369846605741,2026,2040,115.197264483109,234.282108168823
"1708","Dasyatis","IUU",2020,0.4,1844.1995826662,16271.1495857304,98121.8613696346,21.1890579697282,93.6668886192379,12.3070399952375,2026,2039,102.137407721693,206.727908168823
"1709","Dasyatis","IUU",2020,0.45,1798.2853026662,32525.7167857304,61698.0526268036,20.6615226911702,187.238318680427,7.73854460878914,2028,2052,213.118291424158,432.215873165514
"1710","Dasyatis","IUU",2020,0.5,1576.3883626662,35743.6189857304,43689.3257389537,18.1120225344855,205.762571399444,5.47978066996452,2029,2061,236.712428424199,481.143436237107
"1711","Dasyatis","IUU",2020,0.55,1683.2779226662,33712.2347857304,54013.3660366136,19.3401374871656,194.068656559453,6.77468452810785,2028,2055,221.98946768136,452.566313165514
"1712","Dasyatis","IUU",2020,0.6,1429.8664126662,37496.6673857304,33404.6553071636,16.4285485105411,215.854211720355,4.18981481959137,2029,2074,249.137078691569,514.677616237107
"1713","Dasyatis","IUU",2020,0.65,56.4955126661971,51580.7447857304,-67350.0899303264,0.649109079171849,296.930948319682,-8.44745746651603,2033,NA,353.575946888979,825.288489821002
"1714","Dasyatis","IUU",2020,0.7,-137.449857333802,53342.4408857304,-82002.3405373264,-1.57923959117605,307.072370197112,-10.285231757826,2034,NA,367.008255737842,875.101710454523
"1715","Dasyatis","IUU",2020,0.75,-607.222837333803,55930.2978857304,-105554.977688926,-6.97672856112864,321.969689658429,-13.2393466041201,2035,NA,387.416592184606,961.496245501399
"1716","Dasyatis","IUU",2020,0.8,-912.517937333803,58253.3546857304,-125932.371891926,-10.484437614192,335.342653959156,-15.7952031885189,2037,NA,404.986984272975,1043.97043731857
"1717","Dasyatis","IUU",2020,0.85,-2699.1785173338,66371.8631857304,-205633.810587526,-31.0123972546104,382.077854039348,-25.7918418581586,2094,NA,466.716279684876,2878.55816720518
"1718","Dasyatis","IUU",2020,0.9,-3150.6857773338,67889.2835857304,-221754.662016926,-36.2000209781024,390.813072583464,-27.8138169871415,2100,NA,478.442125507419,3245.62591340995
"1719","Dasyatis","IUU",2020,0.95,-3721.4577973338,69707.1285857304,-241390.357227126,-42.7579453659792,401.277722560707,-30.2766451776492,2110,NA,492.230301784742,3757.13572161675
"1720","Dasyatis","IUU",2020,1,-4222.6835773338,71069.6268857304,-256405.091669326,-48.5168134452073,409.121112841006,-32.1598843938512,2116,NA,502.538580907663,4219.9920957943
"1721","Dasyatis","IUU",2025,0.05,187.274969942966,2482.52145955608,15515.3989121845,2.06424867867769,13.7296822313844,1.94603572471739,2030,2038,16.4011675740183,18.8357691391088
"1722","Dasyatis","IUU",2025,0.1,582.288399942967,4310.72825955608,41993.2850889817,6.41830598375042,23.8406515930529,5.26705329614336,2029,2035,27.3677485614585,35.6410662371072
"1723","Dasyatis","IUU",2025,0.15,933.775969942966,6234.13715955608,64157.6153008535,10.2925970978544,34.4781399000981,8.04703843547888,2029,2035,39.0043348952327,52.0507662371074
"1724","Dasyatis","IUU",2025,0.2,1242.30015994297,8253.40635955608,81961.7841994105,13.6933219877934,45.6457873534174,10.2801456163896,2029,2035,51.4310737267398,69.1513662371071
"1725","Dasyatis","IUU",2025,0.25,1525.73018994297,10269.1006595561,98361.5671610901,16.8174451159576,56.7936636821729,12.3371061690427,2029,2035,63.9733793197096,85.9966662371071
"1726","Dasyatis","IUU",2025,0.3,1892.89989994297,14123.0056595561,119075.726028115,20.8645934826015,78.1078363336373,14.9352019957022,2029,2036,88.7692850046047,117.771256237107
"1727","Dasyatis","IUU",2025,0.35,2162.30521994297,18387.5705595561,134000.273108985,23.8341284717574,101.69317965735,16.80712948909,2030,2037,116.736370811053,138.687709139109
"1728","Dasyatis","IUU",2025,0.4,2265.21222994297,22075.8092595561,141129.277938177,24.9684266616536,122.091128343582,17.7012926464676,2030,2038,141.538970912008,170.377969139109
"1729","Dasyatis","IUU",2025,0.45,2103.30831994297,30424.0392595561,142318.326245417,23.1838318896345,168.261341556968,17.8504303191372,2030,2042,199.264074989889,243.628369139109
"1730","Dasyatis","IUU",2025,0.5,2236.14797994297,28640.3264595561,145155.960949478,24.648064364025,158.396448006186,18.2063437274262,2030,2041,186.530238630056,227.810739139109
"1731","Dasyatis","IUU",2025,0.55,1501.12678994297,40693.3892595561,126768.898218238,16.5462527833333,225.056384226239,15.9001264557895,2031,2052,273.577378324999,333.22666217908
"1732","Dasyatis","IUU",2025,0.6,1580.54838994297,39396.1350595561,129146.782322037,17.4216817470031,217.88186902889,16.1983751467464,2031,2050,263.724889105074,319.17876217908
"1733","Dasyatis","IUU",2025,0.65,566.868469942967,50204.2441595561,97233.6483665375,6.24833895538834,277.656540016697,12.1956357317563,2033,2123,344.007004267122,437.900609821002
"1734","Dasyatis","IUU",2025,0.7,506.742989942966,50356.5661595561,95612.0424978376,5.5856025380088,278.498962807766,11.9922440581189,2033,2125,345.009898260499,441.139279821002
"1735","Dasyatis","IUU",2025,0.75,-715.547460057034,59294.6514595561,59329.2672396376,-7.88716131901529,327.93139387644,7.4414376467607,2038,NA,411.247480865636,605.311772292056
"1736","Dasyatis","IUU",2025,0.8,-812.638520057033,59461.4222595561,57831.2578978376,-8.95735287946489,328.853726322212,7.25354820146813,2038,NA,412.77366679232,612.121812292055
"1737","Dasyatis","IUU",2025,0.85,-1970.35935005703,65283.3527595561,29420.0054466375,-21.7183945410012,361.052141135713,3.69003606962213,2087,NA,455.54027435221,2062.02848658398
"1738","Dasyatis","IUU",2025,0.9,-2363.10501005703,66464.8204595561,22450.3150437375,-26.0474552262508,367.586294556705,2.8158550968331,2087,NA,464.288819130015,2268.48644658398
"1739","Dasyatis","IUU",2025,0.95,-3691.70996905703,71309.6999595561,-4120.98143096245,-40.6920766187178,394.38109052042,-0.51687856244882,2091,NA,500.698127328854,3168.56734651997
"1740","Dasyatis","IUU",2025,1,-3892.66076205703,71788.9211595561,-7036.92293996247,-42.9070678108447,397.031442149492,-0.882613686619175,2095,NA,504.448973413695,3394.66223640346
"1741","Dasyatis","IUU",2030,0.05,195.246265106065,2462.52094884165,12284.9982114045,2.06824551373365,13.1047900558509,1.54085930781863,2035,2040,16.3912110116503,11.4732655013995
"1742","Dasyatis","IUU",2030,0.1,600.493725106066,4284.45354884165,31538.2547025259,6.36103565054697,22.800563092885,3.95572001513426,2034,2039,27.392274381842,22.5581404545233
"1743","Dasyatis","IUU",2030,0.15,951.644095106065,6157.09694884165,47230.2165582959,10.0807748066526,32.7662036361739,5.92390145621513,2034,2038,38.8275846926365,32.5955004545235
"1744","Dasyatis","IUU",2030,0.2,1272.51699510607,8190.37584884165,61188.7905988768,13.4797844396573,43.5866976189867,7.67467083885433,2034,2039,51.4808995609175,43.5518004545233
"1745","Dasyatis","IUU",2030,0.25,1966.22969510607,13900.5929488416,90564.8850852831,20.8282895637662,73.9747421568533,11.3591995492223,2034,2039,87.9439072668648,74.2267004545233
"1746","Dasyatis","IUU",2030,0.3,1949.04885510607,14041.8791488416,90541.1159260225,20.6462927648371,74.7266244868939,11.3562182764817,2034,2039,88.9752525554791,74.8823504545235
"1747","Dasyatis","IUU",2030,0.35,2306.79691510607,20357.9595488417,108636.581249445,24.4359213128658,108.338889859422,13.6258617630407,2034,2040,131.391704814012,108.679430454523
"1748","Dasyatis","IUU",2030,0.4,2110.53558510606,16027.0842488416,97837.0225184415,22.3569232072098,85.2912842781302,12.2713153231762,2034,2039,101.930885001873,85.6382704545235
"1749","Dasyatis","IUU",2030,0.45,2271.66398510607,29957.1297488417,120431.013172275,24.0637578565387,159.422763984656,15.1051912587386,2035,2042,199.347512176788,149.046805501399
"1750","Dasyatis","IUU",2030,0.5,2130.04682510606,31718.6387488417,119633.633914161,22.5636059551511,168.796980937958,15.0051790950749,2035,2043,212.185091440303,159.9703855014
"1751","Dasyatis","IUU",2030,0.55,1707.95906510607,38778.4541488417,118151.811032484,18.092426362816,206.367178541183,14.8193198429628,2035,2046,265.385659692377,203.917535501399
"1752","Dasyatis","IUU",2030,0.6,1832.58668510607,37028.2745488416,119236.264433334,19.412607907965,197.053253220539,14.9553385942756,2035,2045,251.928019468906,192.854245501399
"1753","Dasyatis","IUU",2030,0.65,692.650215106065,49331.9699488417,106052.267012994,7.33725021168286,262.529790670498,13.3017213295593,2037,2113,347.119949908704,261.538957318567
"1754","Dasyatis","IUU",2030,0.7,335.053395106066,51924.5459488417,101354.523585394,3.54922375038979,276.326694286615,12.7125017333007,2037,2129,366.988314674767,288.018007318567
"1755","Dasyatis","IUU",2030,0.75,-329.833544893934,57037.9530488416,91828.4065443935,-3.49392982823595,303.538696908204,11.5176781071671,2038,NA,407.026939160248,340.144632292056
"1756","Dasyatis","IUU",2030,0.8,-553.611614893935,57853.8704488417,89741.3123266936,-5.86441301826291,307.880761991933,11.2559020371754,2039,NA,413.140488059304,348.241390904073
"1757","Dasyatis","IUU",2030,0.85,-1988.83937489393,65374.5445488416,71867.7611803935,-21.0677941133811,347.903509902092,9.01409237846643,2093,NA,470.029443464293,1962.57741921121
"1758","Dasyatis","IUU",2030,0.9,-2623.56784489393,67533.6838488417,65700.5349245935,-27.7914787370197,359.393794783179,8.2405612947703,2095,NA,485.942040479464,2369.83855940346
"1759","Dasyatis","IUU",2030,0.95,-3347.52631589393,70098.9788488417,58390.5217680936,-35.4603775964259,373.045517186653,7.32369491688079,2097,NA,504.575143510353,2862.92269454865
"1760","Dasyatis","IUU",2030,1,-3535.81616989393,70783.6929488416,56407.4585232935,-37.4549337822024,376.689358077835,7.07496704519852,2097,NA,509.774484616695,2979.57170554865
"1761","Dasyatis","IUU_20",2015,0.05,160.121496409136,2910.50136613274,-2382.13692778989,1.61548573151327,14.7072107050526,-0.25222831744159,2026,2048,15.9974754301504,51.1007905290999
"1762","Dasyatis","IUU_20",2015,0.1,558.170886409136,5091.80746613274,16561.2899594201,5.6314556318912,25.7296856635658,1.75356263210377,2024,2039,26.5800029649279,85.9547535328641
"1763","Dasyatis","IUU_20",2015,0.15,870.840146409135,7280.98546613274,26299.1432241761,8.7860147606803,36.7919385425762,2.78463784688637,2024,2039,37.6911843923945,123.433653532864
"1764","Dasyatis","IUU_20",2015,0.2,1206.83104640914,9665.76236613274,34572.9138982501,12.1758688217577,48.8425827240098,3.66069128935385,2024,2039,49.8675385571236,165.190353532864
"1765","Dasyatis","IUU_20",2015,0.25,1661.02292640914,14272.1646661327,34409.7791076001,16.7582673001879,72.1194414833501,3.64341805317594,2025,2041,74.3539510686118,244.635560461159
"1766","Dasyatis","IUU_20",2015,0.3,1684.39556640914,14345.4144661327,35418.0610542871,16.9940767778318,72.4895839801855,3.75017818772268,2025,2041,74.6758858528241,245.676120461159
"1767","Dasyatis","IUU_20",2015,0.35,2031.59013640914,21371.3073661327,9090.65400755906,20.4969660617336,107.992500582053,0.962547676424968,2026,2045,113.84545920793,376.3232705291
"1768","Dasyatis","IUU_20",2015,0.4,2100.19900640914,26633.0826661327,-23058.0143519129,21.1891695011584,134.581059831749,-2.44145670035975,2026,2049,144.037366068316,489.2332005291
"1769","Dasyatis","IUU_20",2015,0.45,1925.02137640913,33247.5995661327,-77083.8038723099,19.4217805615609,168.005230283073,-8.16188100939643,2027,2059,183.135098370391,635.512859297193
"1770","Dasyatis","IUU_20",2015,0.5,1830.62691640914,35353.1987661327,-97059.1230824299,18.4694230912419,178.64514664083,-10.2769320360399,2028,2067,196.66492858324,678.559582931762
"1771","Dasyatis","IUU_20",2015,0.55,1219.44064640914,43859.4134661327,-186080.60205649,12.3030886475583,221.628356802158,-19.7028124696308,2029,2102,250.13292577002,899.804913343605
"1772","Dasyatis","IUU_20",2015,0.6,488.735876409135,50350.7282661327,-266786.77673883,4.93091716305334,254.4299681078,-28.2482417477705,2030,NA,292.534348719124,1092.74231484099
"1773","Dasyatis","IUU_20",2015,0.65,-271.172873590865,56922.1392661327,-351949.89910843,-2.73589691505344,287.63631782167,-37.2655869779147,2032,NA,336.334911392213,1306.65239129602
"1774","Dasyatis","IUU_20",2015,0.7,-721.774323590864,59796.5438661327,-393144.12516523,-7.28207109777645,302.161126019903,-41.6273640887944,2033,NA,355.541065199583,1415.18758335596
"1775","Dasyatis","IUU_20",2015,0.75,-1723.70219359086,66718.5577661327,-491697.84562293,-17.3906462378357,337.13912607007,-52.0625489006588,2036,NA,400.926298289981,1704.69822252183
"1776","Dasyatis","IUU_20",2015,0.8,-2676.70669359086,71624.0891661327,-567611.21678273,-27.005627401165,361.927530143529,-60.1005007310433,2084,NA,432.118286606738,2900.68304352652
"1777","Dasyatis","IUU_20",2015,0.85,-3684.95349359087,75646.5389661327,-632791.88902693,-37.1779550134555,382.253587175312,-67.0020398903055,2084,NA,457.406924210408,3594.17601352652
"1778","Dasyatis","IUU_20",2015,0.9,-4255.01728359086,78290.6019661327,-675599.74782593,-42.9293996317612,395.614443868571,-71.5346736244068,2084,NA,474.447340259774,4034.68027352652
"1779","Dasyatis","IUU_20",2015,0.95,-5409.86202359086,82013.4919661327,-739382.66298003,-54.5807721296559,414.426779192943,-78.2882137686186,2088,NA,497.661215295145,4878.97872415673
"1780","Dasyatis","IUU_20",2015,1,-6357.20693759086,84907.9473661327,-789791.38018593,-64.1386530245371,429.052907165094,-83.6256508306558,2098,NA,515.232339515678,5867.02597472865
"1781","Dasyatis","IUU_20",2020,0.05,193.657993921177,2955.15445039201,12668.8964448184,1.87057974541376,14.3187667254987,1.34142342969248,2027,2041,16.2713595179469,35.4493192971927
"1782","Dasyatis","IUU_20",2020,0.1,630.016903921176,5160.63405039201,43378.1608699863,6.08545423755092,25.0050941037707,4.59301894063304,2026,2036,27.2165960237466,61.8442905290999
"1783","Dasyatis","IUU_20",2020,0.15,1018.88816392118,7414.03445039201,67404.3541084774,9.84163640075973,35.9236146780389,7.13698941799952,2025,2035,38.5060353529848,95.3379704611589
"1784","Dasyatis","IUU_20",2020,0.2,1345.69506392118,9629.36525039201,85676.3118465754,12.9983269944374,46.6576745985973,9.07168296632831,2025,2036,49.8567581351783,124.279670461159
"1785","Dasyatis","IUU_20",2020,0.25,2226.44157392118,19387.516550392,119880.48636437,21.5056266369217,93.9393630796468,12.6933307784569,2026,2038,102.204162626584,243.7173905291
"1786","Dasyatis","IUU_20",2020,0.3,2080.19057392118,16950.406350392,116903.02003626,20.092960147885,82.1307036596614,12.3780670843346,2026,2037,88.8173886318512,211.2437905291
"1787","Dasyatis","IUU_20",2020,0.35,2364.23487392118,21768.762250392,122474.046704593,22.8365985777889,105.477339272354,12.9679452740328,2026,2039,115.20888919928,276.0663905291
"1788","Dasyatis","IUU_20",2020,0.4,2199.49977392118,19368.926850392,119125.629547315,21.2453906179247,93.8492894194489,12.6134041151622,2026,2038,102.14878316717,243.5156905291
"1789","Dasyatis","IUU_20",2020,0.45,2146.54954392118,38719.108250392,77085.5442826693,20.7339341799668,187.607750513058,8.16206491558016,2028,2051,213.170075468744,508.923712931762
"1790","Dasyatis","IUU_20",2020,0.5,1882.99344392118,42550.030950392,55830.4098947073,18.1881952075755,206.169923626359,5.91150304592842,2029,2060,236.760721500336,566.247773343605
"1791","Dasyatis","IUU_20",2020,0.55,2009.84591392118,40131.669950392,67992.0981861904,19.413487570845,194.452110700388,7.19922164792904,2028,2054,222.035216970188,533.077842931762
"1792","Dasyatis","IUU_20",2020,0.6,1708.17709392118,44637.081650392,43683.6748939403,16.4996105183721,216.282421168957,4.6253677463571,2029,2073,249.263431502244,606.026023343605
"1793","Dasyatis","IUU_20",2020,0.65,69.8862239211758,61403.124350392,-75592.9847718497,0.675044454935388,297.519817846889,-8.00402792263887,2033,NA,353.717652748261,972.864913355956
"1794","Dasyatis","IUU_20",2020,0.7,-160.823236078824,63500.550750392,-92964.8282267497,-1.55342251517585,307.682589319466,-9.84341448080147,2034,NA,366.999630857641,1031.75629553046
"1795","Dasyatis","IUU_20",2020,0.75,-719.683816078825,66581.557750392,-120908.71070425,-6.95156415803352,322.611156084149,-12.8022024727282,2035,NA,387.491270679578,1134.23151264353
"1796","Dasyatis","IUU_20",2020,0.8,-1083.48596607882,69347.438050392,-145079.49447125,-10.4655989745098,336.012822721607,-15.3614826594682,2037,NA,405.196874989467,1231.95550186694
"1797","Dasyatis","IUU_20",2020,0.85,-3215.14022607882,79012.346850392,-239690.31255475,-31.0556567472033,382.842718367861,-25.3791798308338,2096,NA,467.123390921227,3440.35393949719
"1798","Dasyatis","IUU_20",2020,0.9,-3750.99735607882,80819.271150392,-258836.49815475,-36.231603649873,391.597904594727,-27.4064394319323,2104,NA,478.892411645798,3887.72929798903
"1799","Dasyatis","IUU_20",2020,0.95,-4432.53037607882,82982.814750392,-282158.84135075,-42.8146619436688,402.081037246131,-29.8758840070547,2112,NA,492.533647762147,4477.82204138521
"1800","Dasyatis","IUU_20",2020,1,-5026.35278607882,84605.694650392,-299993.07861215,-48.5505066151307,409.944463372139,-31.7642303059875,2119,NA,502.98017393354,5027.59139851178
"1801","Dasyatis","IUU_20",2025,0.05,223.15969138037,2954.74250206529,18579.3196742195,2.06787059046791,13.7534751839542,1.96723814917096,2030,2038,16.4011445001606,22.2362448409881
"1802","Dasyatis","IUU_20",2025,0.1,693.595621380369,5130.62910206529,50214.5773332184,6.42708357525515,23.8816005063066,5.31688102183175,2029,2035,27.3677287679866,42.101543343605
"1803","Dasyatis","IUU_20",2025,0.15,1112.20073138037,7419.83460206529,76706.6585128495,10.3060152525407,34.5371926647483,8.12194781982761,2029,2035,39.0043918886344,61.4800433436053
"1804","Dasyatis","IUU_20",2025,0.2,1479.65781138037,9823.15560206529,98001.6497588184,13.7109925774827,45.7239596028053,10.3767300131423,2029,2035,51.4313087955104,81.6803433436053
"1805","Dasyatis","IUU_20",2025,0.25,1817.23999138037,12222.2293020653,117620.905588342,16.8391393210547,56.8909565828684,12.4540799486052,2029,2035,63.9736646778262,101.581543343605
"1806","Dasyatis","IUU_20",2025,0.3,2254.64459138037,16809.1406020653,142442.843951446,20.8922732131145,78.2417073475978,15.0823066512237,2029,2036,88.7439088334649,139.134843343605
"1807","Dasyatis","IUU_20",2025,0.35,2575.67589138037,21884.9689020653,160372.760655704,23.8670540966307,101.868225906581,16.9807839243726,2030,2037,116.736853986534,163.606644840988
"1808","Dasyatis","IUU_20",2025,0.4,2698.45524138037,26274.8184020653,168990.118462344,25.0047676568677,122.301710759269,17.8932174967279,2030,2038,141.538355464753,201.063294840988
"1809","Dasyatis","IUU_20",2025,0.45,2506.30741138037,36211.2102020653,170668.685420685,23.2242631032834,168.552752243873,18.0709495673465,2030,2042,199.264769523149,287.698224840988
"1810","Dasyatis","IUU_20",2025,0.5,2664.83829138037,34088.3182020653,173997.610968824,24.6932620179406,158.671301518537,18.4234269157576,2030,2041,186.531140138451,268.978844840988
"1811","Dasyatis","IUU_20",2025,0.55,1791.79250138037,48434.7475020653,152450.891944584,16.6033345668595,225.449797180337,16.1419909753034,2031,2051,273.555966163452,393.3655145124
"1812","Dasyatis","IUU_20",2025,0.6,1884.83434138037,46890.0527020653,155244.278569285,17.465490646342,218.259687861595,16.4377637393147,2031,2049,263.618564761278,376.7370145124
"1813","Dasyatis","IUU_20",2025,0.65,680.96052138037,59755.4422020653,117531.408451085,6.31000261168146,278.144369892762,12.4446037037404,2033,2121,344.054726062925,516.641593355956
"1814","Dasyatis","IUU_20",2025,0.7,608.746911380369,59936.4688020653,115602.043246784,5.64084771445589,278.986996568012,12.2403163078542,2033,2123,344.988952971342,520.492153355956
"1815","Dasyatis","IUU_20",2025,0.75,-843.72037861963,70575.1831020653,72622.7098740845,-7.81818861073876,328.507146974335,7.68952619716823,2038,NA,411.131164336668,714.325542919992
"1816","Dasyatis","IUU_20",2025,0.8,-959.408698619631,70773.8207020653,70842.0134657845,-8.890194370869,329.431747781441,7.50098033176928,2038,NA,412.669581082695,722.423282919992
"1817","Dasyatis","IUU_20",2025,0.85,-2336.57255861963,77703.6309020653,37153.1566446845,-21.6514445174973,361.688018014327,3.93389577202689,2087,NA,455.572624303561,2448.8055621187
"1818","Dasyatis","IUU_20",2025,0.9,-2804.51906861963,79109.6306020653,28881.7202267845,-25.987589723451,368.23254159602,3.05808946937127,2087,NA,464.202072514266,2694.4602621187
"1819","Dasyatis","IUU_20",2025,0.95,-4385.85184861963,84876.5584020653,-2642.31426721555,-40.6407357700246,395.075929244696,-0.279776736700319,2091,NA,500.735548267214,3765.36541735879
"1820","Dasyatis","IUU_20",2025,1,-4624.86020461963,85446.8871020653,-6103.08694621548,-42.855465263471,397.730645050443,-0.646214483567025,2095,NA,504.419531570606,4034.32832974692
"1821","Dasyatis","IUU_20",2030,0.05,232.367038541244,2930.86819297938,14632.1138088508,2.06922464084427,13.1262687625815,1.54929538429167,2035,2040,16.3895409987036,13.5916326435263
"1822","Dasyatis","IUU_20",2030,0.1,714.641868541245,5099.32209297938,37551.1226962974,6.363874037591,22.8379674185805,3.97603393661092,2034,2039,27.3888369776706,26.7252155304618
"1823","Dasyatis","IUU_20",2030,0.15,1132.58775854124,7328.12869297938,56233.8934816824,10.0856752859814,32.8199633751012,5.95422594097244,2034,2038,38.8233449786582,38.6167755304618
"1824","Dasyatis","IUU_20",2030,0.2,1514.46916854124,9748.10269297938,72855.7830583507,13.4863229355494,43.6581270286391,7.71420519863519,2034,2038,51.4760916077026,51.5968655304619
"1825","Dasyatis","IUU_20",2030,0.25,2340.12862854124,16544.3076929794,107846.962967955,20.8388067917092,74.0958019842347,11.4191841396873,2034,2039,87.9347287383347,87.9372255304615
"1826","Dasyatis","IUU_20",2030,0.3,2319.71022854124,16712.4792929794,107819.441330063,20.6569812769036,74.8489800442788,11.416270059937,2034,2039,88.9691191335679,88.7139755304615
"1827","Dasyatis","IUU_20",2030,0.35,2745.44399854124,24229.7040929794,129392.86901992,24.4481334680831,108.515834565374,13.7005341368763,2034,2040,131.363207998372,128.751975530462
"1828","Dasyatis","IUU_20",2030,0.4,2511.86243854124,19075.2193929794,116514.110636473,22.3680935337055,85.4308143427368,12.3368896778773,2034,2039,101.925123629758,101.456115530462
"1829","Dasyatis","IUU_20",2030,0.45,2703.27111854124,35654.3377929794,143489.885919737,24.0725846681363,159.682520538994,15.193171735277,2035,2042,199.314568116328,176.565292643526
"1830","Dasyatis","IUU_20",2030,0.5,2534.89953854124,37750.9429929794,142552.248236766,22.5732385287653,169.072435585378,15.0938916344424,2035,2043,212.144654028853,189.509172643527
"1831","Dasyatis","IUU_20",2030,0.55,2032.13459854124,46153.2806929794,140834.625655633,18.0961250408472,206.70338164715,14.9120242179045,2035,2046,265.334249585902,241.582662643526
"1832","Dasyatis","IUU_20",2030,0.6,2180.21419854124,44070.0187929794,142113.796370303,19.4147714334248,197.373226279621,15.0474669372443,2035,2045,251.806226786942,228.473292643526
"1833","Dasyatis","IUU_20",2030,0.65,822.932878541244,58713.8444929794,126504.127444093,7.32820369329705,262.957476131266,13.3946648654705,2037,2113,347.04262917518,309.773341866945
