"","Name","Adjusted","r","r.low","r.hi","k","k.low","k.hi","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"22","Lutjanus","IUU",0.380031931320964,0.31056098123495,0.465043188134056,940.735676566021,596.924146285534,1482.57298464319,89.3773990069797,54.4342426155259,146.751733273394,470.367838283011,298.462073142767,741.286492321593,2015,40.62644,25.28468,176.262947269522,97.4768119443714,278.054435347015,0.374734267361766,0.207235282710213,0.591142532963139,0.187367133680883,0.103617641355106,0.29557126648157,0.23048769256013,0.146109663560294,0.416780557238422,0.142410987357639,0.11637784177423,0.174267618396996,1.61846846817587,1.02597184579141,2.92660394377967,1.21299119134001
"23","Lutjanus","IUU_20",0.380031931320964,0.31056098123495,0.465043188134056,1115.86307827358,712.296294266952,1748.07930277893,106.015900181516,65.3293049175799,172.041798171233,557.93153913679,356.148147133476,874.039651389466,2015,48.751728,30.341616,218.525580071111,115.982070320305,330.611468995603,0.39167095735295,0.207878677193527,0.592566373837035,0.195835478676475,0.103939338596764,0.296283186918517,0.22309391872629,0.147459276437407,0.42033848736588,0.148847470365172,0.121637716836764,0.182143910706934,1.498808936282,0.990673715016053,2.82395452428348,1.17407986192545
"24","Lutjanus","IUU_40",0.380031931320964,0.31056098123495,0.465043188134056,1312.4041306205,828.398774200816,2079.19742968165,124.68886910833,75.1629814626282,206.848022483576,656.202065310252,414.199387100408,1039.59871484082,2015,56.877016,35.398552,251.97848518285,134.970107553975,387.095514087747,0.383995263812092,0.205683759148428,0.589902919468453,0.191997631906046,0.102841879574214,0.294951459734227,0.225721715720002,0.146932769639658,0.421404539351461,0.145930461724612,0.119253945919057,0.178574381711553,1.5467758619579,1.00686839405016,2.88770784640359,1.1879092103414
"25","Lutjanus","IUU_60",0.380031931320964,0.31056098123495,0.465043188134056,1509.08984555589,961.162253019181,2369.37328198891,143.375582135865,87.9659543714501,233.687654498637,754.544922777946,480.58112650959,1184.68664099445,2015,65.002304,40.455488,283.474039493067,157.377889891855,446.875830009219,0.375688750842593,0.208573254078034,0.592245493302099,0.187844375421296,0.104286627039017,0.296122746651049,0.229306020813203,0.145459431087734,0.41303326690088,0.142773721558271,0.116674267100608,0.17471149443794,1.60608001465883,1.0188109513442,2.89292218759113,1.20677238892085
"26","Micropogonias","IUU",0.565525438699537,0.407485471376748,0.784859938038403,1030.30196657718,546.075179932714,1943.91208636071,145.665492910388,79.7898072929721,265.929152415629,515.150983288589,273.037589966357,971.956043180353,2015,137.7817,111.056033333333,427.974596828937,222.768579991486,606.659340240899,0.83077507509907,0.432433572327455,1.17763405277448,0.415387537549535,0.216216786163727,0.58881702638724,0.321938967922135,0.227115435073147,0.618497007097079,0.282762719349769,0.203742735688374,0.392429969019201,1.13854813909859,0.803201481423766,2.18733575812028,1.13854813909859
"27","Micropogonias","IUU_20",0.565525438699537,0.407485471376748,0.784859938038403,1244.52505297121,661.505549736906,2341.39019406411,175.952644138527,96.9216352324966,319.426440805228,622.262526485603,330.752774868453,1170.69509703206,2015,165.33804,133.26724,524.344337971856,272.847240152467,730.858706829447,0.842641675585437,0.438476090940982,1.17451827118237,0.421320837792719,0.219238045470491,0.587259135591187,0.315323401106077,0.226224355617595,0.605972924291297,0.282762719349769,0.203742735688374,0.392429969019201,1.1151519614438,0.800050148540841,2.1430439121705,1.1151519614438
"28","Micropogonias","IUU_40",0.565525438699537,0.407485471376748,0.784859938038403,1444.88104495299,770.199943599278,2710.57048421525,204.279246703922,113.15730665566,368.778754702133,722.440522476497,385.099971799639,1355.28524210762,2015,192.89438,155.478446666667,603.566223871334,316.860321477181,850.839784663231,0.835454553133777,0.438597104701431,1.17772987282965,0.417727276566888,0.219298552350716,0.588864936414825,0.319591077782246,0.22671057874468,0.608767860553634,0.282762719349769,0.203742735688374,0.392429969019201,1.13024474554908,0.801769693211382,2.15292829957759,1.13024474554908
"29","Micropogonias","IUU_60",0.565525438699537,0.407485471376748,0.784859938038403,1629.78797518121,874.139367381862,3038.65601202802,230.421639912896,129.190581483841,410.975254777293,814.893987590605,437.069683690931,1519.32800601401,2015,220.45072,177.689653333333,671.898544470812,357.410931007235,959.173529138839,0.824522643070926,0.438598070976068,1.1770531427957,0.412261321535463,0.219299035488034,0.588526571397848,0.328101201906349,0.229834032427817,0.616799042432021,0.282762719349769,0.203742735688374,0.392429969019201,1.16034108973361,0.812815893680525,2.18133084817684,1.16034108973361
"30","Mugil","IUU",0.579117433923373,0.519799301791982,0.645204795615917,3424.01164482249,2658.72896874024,4409.57159669983,495.726209368337,373.16306679888,658.544471624109,1712.00582241125,1329.36448437012,2204.78579834992,2015,227.074,220.205666666667,676.881207291441,357.636705140023,1012.80689831105,0.395373192328341,0.208899234137134,0.591590802468523,0.197686596164171,0.104449617068567,0.295795401234262,0.335470977113758,0.224202659340755,0.634929236111532,0.228967508583281,0.205514709319539,0.25509667974822,1.46514664543218,0.979189845441355,2.77301019712407,1.15855941286736
"31","Mugil","IUU_20",0.579117433923373,0.519799301791982,0.645204795615917,4087.93150693213,3169.79339468015,5272.01048289604,591.848101087261,444.292019775001,788.409782687494,2043.96575346607,1584.89669734008,2636.00524144802,2015,272.4888,264.2468,787.037124331214,428.603612555183,1201.40863412403,0.385053968246088,0.209692169170827,0.587783152475395,0.192526984123044,0.104846084585413,0.293891576237697,0.346221025128322,0.226807759042515,0.635759457031914,0.222991466012687,0.200150783846549,0.248438666883315,1.55262006801922,1.01711407659704,2.85104837597572,1.19568503673862
"32","Mugil","IUU_40",0.579117433923373,0.519799301791982,0.645204795615917,4767.09656248995,3689.81003584707,6158.91046295734,690.177182133529,516.291968306673,922.626288958331,2383.54828124498,1844.90501792353,3079.45523147867,2015,317.9036,308.287933333333,904.981772919117,494.958394236125,1407.69947134195,0.379678389584132,0.207656122651561,0.590589870747943,0.189839194792066,0.103828061325781,0.295294935373971,0.351281771095309,0.225832009226333,0.642283480191551,0.219878374692121,0.197356561811336,0.24497031775141,1.59761855429022,1.02707694443598,2.92108526402786,1.21316247972528
"33","Mugil","IUU_60",0.579117433923373,0.519799301791982,0.645204795615917,5440.2246737048,4214.96142719629,7021.66437619648,787.632238250635,590.329664669333,1050.87814463669,2720.1123368524,2107.48071359815,3510.83218809824,2015,363.3184,352.329066666667,1055.8040312591,560.815932056818,1607.06321197738,0.388147216184769,0.206173812918981,0.59080766268536,0.194073608092384,0.10308690645949,0.29540383134268,0.344115374864332,0.226075985868012,0.647838941856579,0.224782819821424,0.201758651965344,0.250434445287381,1.53087934005682,1.00575295766649,2.88206608659526,1.18841310831566
"34","Octopus","IUU",0.661993196690834,0.553980938426044,0.791065110850296,3936.86080824211,2989.64141821524,5184.1912976725,651.543767843764,538.624342816741,788.13608608195,1968.43040412105,1494.82070910762,2592.09564883625,2015,485.18524,575.75016,1091.18700512922,97.3328752701171,1557.44652553728,0.554343705952081,0.0494469477134389,0.791212390479568,0.277171852976041,0.0247234738567194,0.395606195239784,0.444639862571077,0.311526098677849,4.98480332214084,0.330996598345417,0.276990469213022,0.395532555425148,1.34333665298598,0.941176133637333,15.059983537773,1.34333665298598
"35","Octopus","IUU_20",0.663650250136319,0.556688189062674,0.791164000169606,4730.16842841937,3616.53713562525,6186.7174377423,784.794365176859,654.415068933933,941.149164881972,2365.08421420968,1808.26856781263,3093.35871887115,2015,582.222288,690.900192,1327.66550197233,137.242802724425,1871.78618099232,0.561360772692816,0.0580287170747896,0.791424749168095,0.280680386346408,0.0290143585373948,0.395712374584047,0.438530855200404,0.311051707674932,4.24227920475412,0.33182512506816,0.278344094531337,0.395582000084803,1.32157218387344,0.937396490428623,12.7846835102759,1.32157218387344
"36","Octopus","IUU_40",0.653769785129847,0.540640895309316,0.790570849628736,5573.28305728531,4182.2353160786,7427.00534262328,910.91101670731,752.991465214579,1101.94991403029,2786.64152864266,2091.1176580393,3713.50267131164,2015,679.259336,806.050224,1615.95117882027,215.461940673517,2213.20999755281,0.57989201776067,0.0773195757182541,0.794221278483148,0.289946008880335,0.038659787859127,0.397110639241574,0.420346446664246,0.306911380642177,3.15257225418414,0.326884892564924,0.270320447654658,0.395285424814368,1.28591579551435,0.938897415031868,9.64428863459329,1.28591579551435
